id,malId,snapshotDate,rank,popularity,score,scoredBy,members,favorites,etlRunId,genres,title
227,37510,2025-07-04,39,74,8.77,1037431,1642936,34295,rankings-20250704-210408-1c3cdbbc,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
228,37521,2025-07-04,44,64,8.75,968856,1738268,54098,rankings-20250704-210408-1c3cdbbc,"{Action,Adventure,Drama}",Vinland Saga
229,37987,2025-07-04,34,335,8.81,318991,680057,9605,rankings-20250704-210408-1c3cdbbc,"{""Award Winning"",Drama}",Violet Evergarden Movie
230,38524,2025-07-04,8,20,9.02,1755800,2532203,63194,rankings-20250704-210408-1c3cdbbc,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
231,39486,2025-07-04,4,1533,9.03,81014,168736,4646,rankings-20250704-210408-1c3cdbbc,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
232,40028,2025-07-04,43,30,8.76,1482883,2239324,53353,rankings-20250704-210408-1c3cdbbc,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
233,40682,2025-07-04,26,2043,8.87,49390,126597,2471,rankings-20250704-210408-1c3cdbbc,{Action},Kingdom 3rd Season
234,41467,2025-07-04,13,356,8.97,343134,661728,22482,rankings-20250704-210408-1c3cdbbc,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
235,42938,2025-07-04,14,439,8.96,262369,549799,20806,rankings-20250704-210408-1c3cdbbc,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
236,43608,2025-07-04,12,164,8.98,588386,1070995,32825,rankings-20250704-210408-1c3cdbbc,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
237,47917,2025-07-04,37,314,8.79,427680,724262,33922,rankings-20250704-210408-1c3cdbbc,{Comedy},Bocchi the Rock!
238,48583,2025-07-04,38,94,8.78,877120,1428255,30737,rankings-20250704-210408-1c3cdbbc,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
239,49387,2025-07-04,27,288,8.86,441468,790570,18343,rankings-20250704-210408-1c3cdbbc,"{Action,Adventure,Drama}",Vinland Saga Season 2
240,51009,2025-07-04,49,126,8.72,725221,1258773,24244,rankings-20250704-210408-1c3cdbbc,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
241,51535,2025-07-04,28,266,8.85,470988,782840,16674,rankings-20250704-210408-1c3cdbbc,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
242,52991,2025-07-04,1,132,9.28,725304,1214452,73562,rankings-20250704-210408-1c3cdbbc,"{Adventure,Drama,Fantasy}",Sousou no Frieren
243,54492,2025-07-04,29,322,8.85,391385,720867,22471,rankings-20250704-210408-1c3cdbbc,"{Drama,Mystery}",Kusuriya no Hitorigoto
244,55255,2025-07-04,48,6839,8.73,4109,10652,568,rankings-20250704-210408-1c3cdbbc,"{Drama,Sci-Fi,Suspense}",Alien Stage
245,55690,2025-07-04,50,982,8.69,157419,276113,5892,rankings-20250704-210408-1c3cdbbc,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
246,58514,2025-07-04,15,672,8.96,161860,385467,5367,rankings-20250704-210408-1c3cdbbc,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
247,59192,2025-07-04,46,1455,8.75,8846,177651,1674,rankings-20250704-210408-1c3cdbbc,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
248,59571,2025-07-04,31,3230,8.83,21672,57770,429,rankings-20250704-210408-1c3cdbbc,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
249,60022,2025-07-04,11,2035,9.00,90492,121557,2297,rankings-20250704-210408-1c3cdbbc,"{Action,Adventure,Fantasy}",One Piece Fan Letter
250,60489,2025-07-04,24,1407,8.88,90656,191738,3874,rankings-20250704-210408-1c3cdbbc,"{Drama,Sci-Fi}",Takopii no Genzai
251,1,2025-07-05,42,41,8.76,1044210,1947332,87540,rankings-20250705-210408-825018ed,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
252,19,2025-07-05,24,121,8.89,483793,1277824,59204,rankings-20250705-210408-825018ed,"{Drama,Mystery,Suspense}",Monster
253,199,2025-07-05,47,43,8.73,1403953,2016399,35239,rankings-20250705-210408-825018ed,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
254,263,2025-07-05,44,346,8.75,328565,666901,24032,rankings-20250705-210408-825018ed,{Sports},Hajime no Ippo
255,820,2025-07-05,9,772,9.02,83428,341553,17359,rankings-20250705-210408-825018ed,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
256,918,2025-07-05,15,145,8.95,403661,1146400,61491,rankings-20250705-210408-825018ed,"{Action,Comedy,Sci-Fi}",Gintama
257,2904,2025-07-05,22,48,8.90,1292407,1906146,81665,rankings-20250705-210408-825018ed,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
258,2921,2025-07-05,46,3068,8.74,24224,61900,3187,rankings-20250705-210408-825018ed,"{Drama,Sports}",Ashita no Joe 2
259,4181,2025-07-05,20,122,8.92,697745,1279492,70925,rankings-20250705-210408-825018ed,"{Drama,Romance}",Clannad: After Story
260,5114,2025-07-05,2,2,9.13,2296695,3636643,237119,rankings-20250705-210408-825018ed,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
261,9253,2025-07-05,4,13,9.09,1461497,2684843,195858,rankings-20250705-210408-825018ed,"{Drama,Sci-Fi,Suspense}",Steins;Gate
262,9969,2025-07-05,13,406,8.98,257807,580990,8531,rankings-20250705-210408-825018ed,"{Action,Comedy,Sci-Fi}",Gintama'
263,11061,2025-07-05,12,7,9.01,1900428,3092131,221014,rankings-20250705-210408-825018ed,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
264,15335,2025-07-05,21,1037,8.92,139244,252249,2159,rankings-20250705-210408-825018ed,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
265,15417,2025-07-05,11,749,9.01,169818,338458,3112,rankings-20250705-210408-825018ed,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
266,17074,2025-07-05,37,317,8.79,376426,723145,23933,rankings-20250705-210408-825018ed,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
267,28851,2025-07-05,23,18,8.90,1760058,2476945,94289,rankings-20250705-210408-825018ed,"{""Award Winning"",Drama}",Koe no Katachi
268,28977,2025-07-05,7,350,9.04,262466,671075,16824,rankings-20250705-210408-825018ed,"{Action,Comedy,Sci-Fi}",Gintama°
269,31758,2025-07-05,41,511,8.78,286717,493518,7821,rankings-20250705-210408-825018ed,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
270,32281,2025-07-05,33,11,8.80,1967387,2868922,95418,rankings-20250705-210408-825018ed,"{""Award Winning"",Drama}",Kimi no Na wa.
271,32935,2025-07-05,45,113,8.74,850202,1266248,15599,rankings-20250705-210408-825018ed,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
272,34096,2025-07-05,10,769,9.02,157848,345209,2778,rankings-20250705-210408-825018ed,"{Action,Comedy,Sci-Fi}",Gintama.
273,35180,2025-07-05,16,582,8.95,204362,436050,15412,rankings-20250705-210408-825018ed,{Drama},3-gatsu no Lion 2nd Season
274,35247,2025-07-05,29,597,8.84,200544,426833,8948,rankings-20250705-210408-825018ed,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
275,36838,2025-07-05,28,1194,8.85,109772,227970,1188,rankings-20250705-210408-825018ed,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
276,37491,2025-07-05,25,1202,8.88,102043,215855,1091,rankings-20250705-210408-825018ed,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
277,37510,2025-07-05,38,75,8.78,1034440,1649505,34327,rankings-20250705-210408-825018ed,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
278,37521,2025-07-05,43,64,8.75,983834,1691797,54271,rankings-20250705-210408-825018ed,"{Action,Adventure,Drama}",Vinland Saga
279,37987,2025-07-05,26,337,8.86,325511,682213,9316,rankings-20250705-210408-825018ed,"{""Award Winning"",Drama}",Violet Evergarden Movie
280,38524,2025-07-05,3,20,9.09,1673149,2493266,63347,rankings-20250705-210408-825018ed,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
281,39486,2025-07-05,6,1483,9.04,83100,175425,4508,rankings-20250705-210408-825018ed,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
282,40028,2025-07-05,34,31,8.80,1483970,2213847,54658,rankings-20250705-210408-825018ed,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
283,40682,2025-07-05,27,2019,8.85,49016,120416,2429,rankings-20250705-210408-825018ed,{Action},Kingdom 3rd Season
284,41467,2025-07-05,8,352,9.03,351519,667761,22964,rankings-20250705-210408-825018ed,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
285,42938,2025-07-05,14,463,8.96,261400,542740,21318,rankings-20250705-210408-825018ed,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
286,43608,2025-07-05,19,162,8.92,590531,1045299,31681,rankings-20250705-210408-825018ed,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
287,47917,2025-07-05,35,315,8.80,427852,705848,33303,rankings-20250705-210408-825018ed,{Comedy},Bocchi the Rock!
288,48583,2025-07-05,48,94,8.73,856092,1473465,32350,rankings-20250705-210408-825018ed,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
289,49387,2025-07-05,36,280,8.79,427096,758500,18991,rankings-20250705-210408-825018ed,"{Action,Adventure,Drama}",Vinland Saga Season 2
290,51009,2025-07-05,49,125,8.72,690230,1250127,24993,rankings-20250705-210408-825018ed,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
291,51535,2025-07-05,32,277,8.81,477050,794167,17067,rankings-20250705-210408-825018ed,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
292,52991,2025-07-05,1,135,9.32,694708,1173528,74766,rankings-20250705-210408-825018ed,"{Adventure,Drama,Fantasy}",Sousou no Frieren
293,54492,2025-07-05,31,327,8.82,375349,689671,22294,rankings-20250705-210408-825018ed,"{Drama,Mystery}",Kusuriya no Hitorigoto
294,55255,2025-07-05,40,6819,8.78,4226,10654,600,rankings-20250705-210408-825018ed,"{Drama,Sci-Fi,Suspense}",Alien Stage
295,55690,2025-07-05,50,951,8.69,152819,273933,5876,rankings-20250705-210408-825018ed,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
296,58514,2025-07-05,17,699,8.93,166033,371573,5361,rankings-20250705-210408-825018ed,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
297,59192,2025-07-05,30,1505,8.82,9015,178331,1637,rankings-20250705-210408-825018ed,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
298,59571,2025-07-05,39,3097,8.78,22259,58855,427,rankings-20250705-210408-825018ed,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
299,60022,2025-07-05,5,1982,9.08,91322,122584,2400,rankings-20250705-210408-825018ed,"{Action,Adventure,Fantasy}",One Piece Fan Letter
300,60489,2025-07-05,18,1393,8.92,92477,194453,3991,rankings-20250705-210408-825018ed,"{Drama,Sci-Fi}",Takopii no Genzai
301,1,2025-07-06,42,40,8.78,1053213,1953814,87422,rankings-20250706-210408-561d350c,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
302,19,2025-07-06,17,121,8.92,483790,1252023,59861,rankings-20250706-210408-561d350c,"{Drama,Mystery,Suspense}",Monster
303,199,2025-07-06,43,42,8.76,1386207,1987617,35283,rankings-20250706-210408-561d350c,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
304,263,2025-07-06,37,352,8.80,329172,656173,24670,rankings-20250706-210408-561d350c,{Sports},Hajime no Ippo
305,820,2025-07-06,13,735,8.97,82683,338960,17170,rankings-20250706-210408-561d350c,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
306,918,2025-07-06,14,149,8.97,424017,1132170,61986,rankings-20250706-210408-561d350c,"{Action,Comedy,Sci-Fi}",Gintama
307,2904,2025-07-06,24,46,8.88,1288268,1837050,79830,rankings-20250706-210408-561d350c,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
308,2921,2025-07-06,40,2966,8.79,23811,63741,3054,rankings-20250706-210408-561d350c,"{Drama,Sports}",Ashita no Joe 2
309,4181,2025-07-06,16,124,8.93,674000,1257246,71212,rankings-20250706-210408-561d350c,"{Drama,Romance}",Clannad: After Story
310,5114,2025-07-06,2,2,9.08,2306737,3641938,234484,rankings-20250706-210408-561d350c,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
311,9253,2025-07-06,7,13,9.03,1492672,2678374,198234,rankings-20250706-210408-561d350c,"{Drama,Sci-Fi,Suspense}",Steins;Gate
312,9969,2025-07-06,9,412,9.01,253229,611739,8678,rankings-20250706-210408-561d350c,"{Action,Comedy,Sci-Fi}",Gintama'
313,11061,2025-07-06,8,8,9.03,1884609,3095806,219290,rankings-20250706-210408-561d350c,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
314,15335,2025-07-06,28,1015,8.86,145950,261081,2170,rankings-20250706-210408-561d350c,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
315,15417,2025-07-06,4,750,9.07,177020,339273,3083,rankings-20250706-210408-561d350c,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
316,17074,2025-07-06,49,328,8.72,379937,699554,23874,rankings-20250706-210408-561d350c,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
317,28851,2025-07-06,18,18,8.92,1744679,2541994,95849,rankings-20250706-210408-561d350c,"{""Award Winning"",Drama}",Koe no Katachi
318,28977,2025-07-06,5,343,9.06,259170,654807,17683,rankings-20250706-210408-561d350c,"{Action,Comedy,Sci-Fi}",Gintama°
319,31758,2025-07-06,32,503,8.82,281639,509765,7861,rankings-20250706-210408-561d350c,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
320,32281,2025-07-06,29,11,8.84,2003562,2969599,91411,rankings-20250706-210408-561d350c,"{""Award Winning"",Drama}",Kimi no Na wa.
321,32935,2025-07-06,44,114,8.76,837340,1267018,15552,rankings-20250706-210408-561d350c,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
322,34096,2025-07-06,15,781,8.96,154243,329330,2864,rankings-20250706-210408-561d350c,"{Action,Comedy,Sci-Fi}",Gintama.
323,35180,2025-07-06,20,588,8.91,213390,431558,15444,rankings-20250706-210408-561d350c,{Drama},3-gatsu no Lion 2nd Season
324,35247,2025-07-06,22,605,8.88,199710,428757,9064,rankings-20250706-210408-561d350c,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
325,36838,2025-07-06,41,1184,8.79,112685,226000,1247,rankings-20250706-210408-561d350c,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
326,37491,2025-07-06,26,1199,8.87,101909,220872,1089,rankings-20250706-210408-561d350c,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
327,37510,2025-07-06,36,74,8.81,1051404,1687712,33404,rankings-20250706-210408-561d350c,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
328,37521,2025-07-06,46,64,8.74,1016102,1708522,53535,rankings-20250706-210408-561d350c,"{Action,Adventure,Drama}",Vinland Saga
329,37987,2025-07-06,23,333,8.88,318077,701814,9668,rankings-20250706-210408-561d350c,"{""Award Winning"",Drama}",Violet Evergarden Movie
330,38524,2025-07-06,6,21,9.03,1741651,2465095,62719,rankings-20250706-210408-561d350c,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
331,39486,2025-07-06,3,1516,9.08,81159,175942,4471,rankings-20250706-210408-561d350c,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
332,40028,2025-07-06,34,30,8.82,1438359,2144020,53362,rankings-20250706-210408-561d350c,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
333,40682,2025-07-06,35,1988,8.81,50025,120047,2471,rankings-20250706-210408-561d350c,{Action},Kingdom 3rd Season
334,41467,2025-07-06,12,357,8.97,357146,654168,21944,rankings-20250706-210408-561d350c,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
335,42938,2025-07-06,21,440,8.91,265036,549901,21488,rankings-20250706-210408-561d350c,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
336,43608,2025-07-06,11,164,8.98,605708,1051679,32236,rankings-20250706-210408-561d350c,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
337,47917,2025-07-06,45,315,8.75,430026,721445,34671,rankings-20250706-210408-561d350c,{Comedy},Bocchi the Rock!
338,48583,2025-07-06,38,94,8.80,894253,1459701,32478,rankings-20250706-210408-561d350c,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
339,49387,2025-07-06,27,288,8.86,428873,771368,18723,rankings-20250706-210408-561d350c,"{Action,Adventure,Drama}",Vinland Saga Season 2
340,51009,2025-07-06,47,120,8.72,731914,1205731,24581,rankings-20250706-210408-561d350c,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
341,51535,2025-07-06,30,273,8.84,464195,786774,16476,rankings-20250706-210408-561d350c,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
342,52991,2025-07-06,1,137,9.33,715315,1204115,76661,rankings-20250706-210408-561d350c,"{Adventure,Drama,Fantasy}",Sousou no Frieren
343,54492,2025-07-06,31,316,8.83,378870,695871,22555,rankings-20250706-210408-561d350c,"{Drama,Mystery}",Kusuriya no Hitorigoto
344,55255,2025-07-06,50,6746,8.70,4262,10600,576,rankings-20250706-210408-561d350c,"{Drama,Sci-Fi,Suspense}",Alien Stage
345,55690,2025-07-06,48,979,8.72,152301,279894,5709,rankings-20250706-210408-561d350c,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
346,58514,2025-07-06,25,665,8.87,171221,382334,5455,rankings-20250706-210408-561d350c,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
347,59192,2025-07-06,33,1456,8.82,8714,176473,1655,rankings-20250706-210408-561d350c,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
348,59571,2025-07-06,39,3193,8.80,21276,58097,421,rankings-20250706-210408-561d350c,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
349,60022,2025-07-06,10,1978,9.00,91006,124690,2372,rankings-20250706-210408-561d350c,"{Action,Adventure,Fantasy}",One Piece Fan Letter
350,60489,2025-07-06,19,1366,8.92,93131,191937,3812,rankings-20250706-210408-561d350c,"{Drama,Sci-Fi}",Takopii no Genzai
351,1,2025-07-07,47,42,8.74,1055151,1952876,85529,rankings-20250707-210408-be33c4a2,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
352,19,2025-07-07,29,119,8.86,473055,1269244,59368,rankings-20250707-210408-be33c4a2,"{Drama,Mystery,Suspense}",Monster
353,199,2025-07-07,42,42,8.76,1346225,1948720,33599,rankings-20250707-210408-be33c4a2,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
354,263,2025-07-07,41,350,8.77,320778,673674,24357,rankings-20250707-210408-be33c4a2,{Sports},Hajime no Ippo
355,820,2025-07-07,13,744,8.97,84337,349938,17170,rankings-20250707-210408-be33c4a2,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
356,918,2025-07-07,17,151,8.92,425001,1108811,60677,rankings-20250707-210408-be33c4a2,"{Action,Comedy,Sci-Fi}",Gintama
357,2904,2025-07-07,16,46,8.93,1231070,1904485,77506,rankings-20250707-210408-be33c4a2,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
358,2921,2025-07-07,35,2980,8.79,24534,64819,3158,rankings-20250707-210408-be33c4a2,"{Drama,Sports}",Ashita no Joe 2
359,4181,2025-07-07,24,121,8.88,677934,1219524,71453,rankings-20250707-210408-be33c4a2,"{Drama,Romance}",Clannad: After Story
360,5114,2025-07-07,2,3,9.11,2302483,3514296,238316,rankings-20250707-210408-be33c4a2,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
361,9253,2025-07-07,7,14,9.05,1448243,2752997,193234,rankings-20250707-210408-be33c4a2,"{Drama,Sci-Fi,Suspense}",Steins;Gate
362,9969,2025-07-07,5,406,9.06,243984,589162,8572,rankings-20250707-210408-be33c4a2,"{Action,Comedy,Sci-Fi}",Gintama'
363,11061,2025-07-07,3,8,9.08,1956473,3005565,216522,rankings-20250707-210408-be33c4a2,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
364,15335,2025-07-07,27,1074,8.87,143512,260169,2164,rankings-20250707-210408-be33c4a2,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
365,15417,2025-07-07,4,768,9.07,177715,340054,3166,rankings-20250707-210408-be33c4a2,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
366,17074,2025-07-07,45,330,8.74,366476,714441,24170,rankings-20250707-210408-be33c4a2,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
367,28851,2025-07-07,14,18,8.97,1773260,2482065,95535,rankings-20250707-210408-be33c4a2,"{""Award Winning"",Drama}",Koe no Katachi
368,28977,2025-07-07,11,349,9.01,259881,670546,17629,rankings-20250707-210408-be33c4a2,"{Action,Comedy,Sci-Fi}",Gintama°
369,31758,2025-07-07,38,510,8.79,280530,510707,7971,rankings-20250707-210408-be33c4a2,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
370,32281,2025-07-07,39,10,8.78,2038870,2847071,95892,rankings-20250707-210408-be33c4a2,"{""Award Winning"",Drama}",Kimi no Na wa.
371,32935,2025-07-07,49,117,8.74,870273,1325485,15649,rankings-20250707-210408-be33c4a2,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
372,34096,2025-07-07,15,779,8.94,153288,336454,2724,rankings-20250707-210408-be33c4a2,"{Action,Comedy,Sci-Fi}",Gintama.
373,35180,2025-07-07,23,606,8.89,211068,417386,15282,rankings-20250707-210408-be33c4a2,{Drama},3-gatsu no Lion 2nd Season
374,35247,2025-07-07,26,591,8.87,204192,431331,9153,rankings-20250707-210408-be33c4a2,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
375,36838,2025-07-07,34,1192,8.79,110183,228065,1233,rankings-20250707-210408-be33c4a2,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
376,37491,2025-07-07,19,1263,8.91,102830,222542,1107,rankings-20250707-210408-be33c4a2,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
377,37510,2025-07-07,44,70,8.75,1026825,1679844,32755,rankings-20250707-210408-be33c4a2,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
378,37521,2025-07-07,40,66,8.78,989005,1694425,53995,rankings-20250707-210408-be33c4a2,"{Action,Adventure,Drama}",Vinland Saga
